[Header]
GSGX Version	1.6.0
Report Date	5/4/2010 1:35:59 PM
Project	Direct Hybrid
Group Set	Single
Analysis	DirectHybrid
Normalization	none
[Control Probe Profile]
TargetID	ProbeID	4849554032_A.AVG_Signal	4849554032_B.AVG_Signal	4849554032_C.AVG_Signal	4849554032_D.AVG_Signal	4849554032_E.AVG_Signal	4849554032_F.AVG_Signal	4849554032_G.AVG_Signal	4849554032_H.AVG_Signal	4859453004_A.AVG_Signal	4859453004_B.AVG_Signal	4859453004_C.AVG_Signal	4859453004_D.AVG_Signal	4859453004_E.AVG_Signal	4859453004_F.AVG_Signal	4859453004_G.AVG_Signal	4859453004_H.AVG_Signal	4859453022_A.AVG_Signal	4859453022_B.AVG_Signal	4859453022_C.AVG_Signal	4859453022_D.AVG_Signal	4859453022_E.AVG_Signal	4859453022_F.AVG_Signal	4859453022_G.AVG_Signal	4859453022_H.AVG_Signal	4859453023_A.AVG_Signal	4859453023_B.AVG_Signal	4859453023_C.AVG_Signal	4859453023_D.AVG_Signal	4859453023_E.AVG_Signal	4859453023_F.AVG_Signal	4859453023_G.AVG_Signal	4859453023_H.AVG_Signal	4859453024_A.AVG_Signal	4859453024_B.AVG_Signal	4859453024_C.AVG_Signal	4859453024_D.AVG_Signal	4859453024_E.AVG_Signal	4859453024_F.AVG_Signal	4859453024_G.AVG_Signal	4859453024_H.AVG_Signal	4859453027_A.AVG_Signal	4859453027_B.AVG_Signal	4859453027_C.AVG_Signal	4859453027_D.AVG_Signal	4859453027_E.AVG_Signal	4859453027_F.AVG_Signal	4859453027_G.AVG_Signal	4859453027_H.AVG_Signal	
NEGATIVE	6220128	90.3553	87.9640	95.8803	85.3591	104.0408	101.3635	102.5637	99.1540	125.9671	116.5904	105.7525	112.9721	105.7323	115.1305	108.3235	122.3363	121.2232	116.0605	123.8661	103.9442	87.7331	108.7188	133.2065	126.7970	130.2880	133.4965	123.7619	135.2284	115.9275	126.5646	138.7926	122.3038	120.7057	135.5927	160.5808	134.9707	131.5665	127.8879	126.4834	123.6791	132.4980	122.4924	105.3557	103.2144	106.6640	100.8340	141.3323	104.4038	
NEGATIVE	6220661	88.3243	96.9544	84.9261	89.7510	89.9897	88.1662	102.7781	80.2746	111.3846	103.1627	114.5389	89.5076	116.1111	116.5533	91.5821	102.9634	115.4957	112.1435	110.8528	83.9193	102.3290	100.5678	119.9300	95.1318	127.1835	124.7234	111.1732	108.2751	105.1010	109.0532	112.5242	107.5798	111.7386	126.9998	132.4298	120.8754	119.0094	100.6876	112.9850	115.6694	104.3443	112.7352	107.7958	124.8752	87.9290	88.5633	135.5128	88.9959	
NEGATIVE	6220692	116.1990	91.1774	95.8708	97.9575	92.6536	102.1961	109.5464	89.7499	140.0025	113.6709	125.7358	109.6611	123.8362	105.9103	134.1484	130.0701	141.7669	124.1261	133.2167	106.5037	115.3578	129.9150	130.8638	120.5550	126.0254	149.2656	127.6227	132.5744	121.9010	140.6122	147.2625	138.1128	139.5120	144.8241	162.6114	141.4613	132.2030	142.6505	132.2963	154.5139	127.2739	128.0135	124.6672	123.4742	107.1015	99.4690	134.0181	113.3843	
NEGATIVE	6220747	88.9833	82.4433	91.3325	83.6194	111.9412	98.8837	89.2533	97.8736	128.6893	123.3501	102.6246	109.8805	106.2225	101.6003	104.8166	108.9353	151.3229	105.2622	137.8891	97.0991	98.4749	97.6685	147.1636	104.7890	115.1743	118.1985	104.8366	113.9287	116.1926	125.9591	118.1765	107.7330	127.8219	122.8071	129.6980	118.9175	140.4015	136.5093	117.4982	116.1461	110.4673	114.2076	99.1900	115.9840	96.0068	86.2164	116.9038	86.2556	
NEGATIVE	6250113	100.5044	89.9887	105.8899	102.9152	99.9115	99.7068	118.2417	111.6675	144.3752	118.5934	125.7031	122.4117	136.1782	141.4971	117.3620	129.7463	147.1031	123.6792	131.6591	113.4584	105.5822	112.1985	157.0360	136.1478	128.9398	159.1238	137.2853	145.6548	129.5658	147.5816	144.9222	128.7343	137.4445	154.8233	154.5209	138.0946	156.8879	147.3395	152.0940	138.9884	116.9598	138.0868	135.8387	147.9898	113.4330	117.5835	152.7590	124.4340	
NEGATIVE	6250600	111.4888	95.6749	94.3466	80.2067	112.1104	92.4329	104.7527	105.0308	144.6604	126.6844	118.2789	117.6001	128.0577	116.3979	116.6463	126.0743	153.8294	109.4041	126.9497	108.9779	98.7943	134.2455	146.6018	111.1428	125.5079	122.4825	124.5592	130.3357	125.0874	118.1064	129.7428	113.1421	129.2954	138.6662	140.3642	147.2952	157.7560	134.7600	118.8248	122.5635	122.9289	120.9164	113.5455	128.7270	118.6375	117.8947	163.1048	103.1425	
NEGATIVE	6270519	160.4735	124.1191	152.4942	161.0968	170.6192	158.2534	182.4475	155.5686	193.3718	169.7420	161.0795	161.4772	168.8192	204.9949	177.7871	193.0199	247.4426	155.4753	205.8162	161.5284	167.2954	214.2841	244.2943	210.3937	234.7889	221.8683	213.0960	198.2557	188.4005	198.3075	211.0634	214.6721	199.8939	190.0028	242.4419	197.7632	233.8463	223.9740	222.9329	201.3016	186.4984	196.0051	185.1179	206.9815	173.9309	173.1837	272.1966	175.0855	
NEGATIVE	6270608	86.2250	73.1097	80.1923	70.4241	89.6692	97.6948	104.7360	80.8417	121.7998	107.0185	93.3283	102.2130	91.3417	105.5350	114.5198	108.5451	137.0504	100.3075	116.2133	103.9297	108.5128	95.5866	114.2476	97.3016	125.3425	127.4128	105.0712	112.7625	104.9343	120.3047	112.3036	108.9207	119.3350	120.2970	128.6560	120.2398	128.0563	116.3007	106.2108	111.9215	113.1811	127.8669	112.7189	106.3805	93.6631	101.1903	120.5446	99.8785	
NEGATIVE	6280026	116.1854	106.4157	114.6464	103.6962	119.0092	104.7583	113.9790	106.3500	153.4010	135.7455	131.9910	126.5679	133.8623	136.2143	118.4444	137.4100	153.1060	125.5569	148.9860	103.7803	121.1469	132.5378	139.6139	126.2154	144.3391	149.6897	133.4224	146.4495	144.3808	151.3079	159.6776	146.1301	150.6403	154.0714	188.6362	155.9408	174.3243	148.6306	156.6130	163.4749	114.6857	128.9640	129.4655	137.7692	110.3594	109.1076	181.7736	114.1869	
NEGATIVE	6280343	91.3262	75.1658	78.7919	74.7385	91.1156	84.2146	91.9071	86.7824	118.2193	109.1993	95.5731	103.3823	121.8258	113.7244	95.5692	103.0700	127.6694	92.8946	107.6328	82.3526	85.9940	116.0497	124.2468	102.4895	118.1018	132.0815	112.2762	105.9707	97.2129	113.6223	113.0085	117.4779	115.0386	123.9813	142.9964	121.4879	127.2631	116.8153	121.0973	121.0630	110.6322	104.9819	95.3082	107.1417	82.0128	96.0595	130.2684	95.4193	
NEGATIVE	6280477	146.6302	104.8138	127.7758	119.4933	121.8086	138.5523	142.7905	143.6394	184.4713	135.3992	142.5211	134.7414	146.1952	157.8688	138.5753	155.2581	207.0196	124.9616	165.6628	156.7135	133.5254	157.4302	209.0392	176.2624	169.0307	175.1443	146.4446	177.8966	149.6496	163.2102	157.3802	183.9857	186.5317	180.5076	239.5273	182.9900	201.7782	191.1644	171.0336	164.7813	167.5473	162.2625	150.8090	165.0149	159.9193	153.8188	203.4356	147.2419	
NEGATIVE	6280575	107.0486	91.2177	105.3423	100.6693	116.0002	128.8687	127.4119	97.5514	148.3778	132.6205	121.4043	115.8483	136.5828	133.9048	131.3348	115.6070	152.2076	124.2374	146.8151	121.7534	121.4233	130.8911	154.0881	134.0395	153.8565	179.5837	139.5415	159.4186	146.2678	160.3526	132.1621	138.1029	139.8342	144.3311	171.1659	146.6984	151.6493	140.9465	152.6250	144.5815	125.4977	139.0331	126.6709	111.5229	148.8620	126.2284	175.1002	127.6112	
NEGATIVE	6290025	85.0603	95.5030	82.8785	90.4432	93.1302	88.0742	88.0001	81.5665	114.0708	108.0790	108.9064	100.6414	108.1656	110.8426	110.1464	103.6598	135.8072	98.8165	146.3151	98.7673	95.0257	94.2601	124.1783	127.4206	111.1593	135.5373	104.1357	116.5151	111.3316	122.0142	119.0291	107.0599	122.5222	129.3198	139.4776	129.0244	115.9344	121.2135	114.4209	126.6186	101.7989	114.8948	114.0497	124.0649	95.2350	96.2599	125.9848	105.1607	
NEGATIVE	6290041	111.7418	98.8774	106.2379	127.4059	116.2436	115.3192	133.5635	115.7578	157.8705	135.4267	125.9621	127.3454	135.8503	145.3879	142.2738	147.3866	178.4619	123.1732	131.9284	130.4362	140.0592	129.2470	171.8407	140.3549	156.7159	181.2048	168.9694	154.7466	140.8182	164.5593	145.3205	158.4500	166.9958	153.8161	194.1121	160.6337	165.1430	177.7913	148.1091	162.1387	121.8816	142.3109	156.9101	145.2634	118.7504	130.8294	179.2379	145.8007	
NEGATIVE	6330017	103.1827	86.0849	91.0711	90.0244	99.6833	97.7403	92.5077	92.8410	121.6781	122.6787	118.4621	111.4313	122.9672	101.8537	113.0843	106.4486	117.4655	102.2305	133.8075	93.0568	97.0790	108.6384	141.2318	99.0494	119.5304	145.1251	123.4200	117.9704	113.7070	133.9464	120.8940	132.5838	125.6987	140.4132	149.9550	129.8311	152.7761	122.0096	129.2926	149.4671	116.8607	128.7052	118.1405	127.8082	95.6363	98.6655	125.6476	110.9193	
NEGATIVE	6330468	96.1704	85.0808	97.3497	69.1640	92.7076	89.9694	102.5384	78.5078	119.9959	116.1492	108.8513	97.4594	110.7759	110.1894	98.1763	112.3494	124.7885	114.6013	143.1066	93.5636	106.9579	91.8993	132.8802	104.6082	118.4203	128.1098	119.3808	125.4790	116.9123	116.3559	108.0200	118.9687	125.7923	138.8136	130.9027	132.9492	128.3450	127.8718	114.1730	128.8464	110.5382	110.3482	109.9672	118.4882	96.0655	109.9583	137.8885	110.3595	
NEGATIVE	6330630	86.8795	80.9326	85.0509	83.9079	90.9199	95.8528	104.6419	81.9417	121.5200	111.8140	96.4994	114.4977	114.4816	107.9742	110.2606	119.1839	138.5901	100.2708	109.7404	93.6104	109.3868	110.5306	125.8943	98.3121	119.5471	131.3239	110.3689	116.4245	103.8951	119.8785	116.9924	124.1334	132.9129	138.5183	124.9945	119.8150	121.6514	116.4385	127.1319	141.0055	103.4979	115.0443	104.5175	114.2709	93.3338	104.6282	144.6138	87.8074	
NEGATIVE	6350528	83.3007	83.4855	88.9773	77.5048	83.3577	70.0065	103.8992	90.7214	108.7328	115.7743	101.0768	99.7436	113.7243	103.6632	101.9488	103.1642	132.2175	110.8860	108.4948	105.0126	98.1275	99.7357	124.9473	103.4170	122.6444	125.9540	119.0054	105.3942	110.7171	118.1889	107.6092	116.9168	120.1717	129.1962	151.6936	116.6319	118.9101	113.0959	106.2906	122.0320	89.3774	100.8680	97.8822	112.1222	80.4568	93.4984	137.6708	91.4679	
NEGATIVE	6350554	111.8695	93.2612	92.0180	101.0621	109.3087	92.6414	122.6103	111.1848	139.3363	115.9176	111.6089	114.9485	117.9778	147.1263	111.4061	141.7583	162.3953	120.6683	150.0430	111.9134	124.1770	131.2266	150.0946	123.8942	160.4673	170.0598	131.8289	140.6349	134.0289	143.0476	141.2000	134.8897	146.7963	155.1135	163.7778	144.5311	156.4823	148.8990	145.1882	154.5072	116.7604	127.1617	124.6469	125.4425	113.5007	113.9025	155.2118	121.6847	
NEGATIVE	6350603	92.2225	92.5230	95.0461	86.1107	93.2855	87.3542	113.9489	94.8581	139.4590	110.2887	105.5293	101.7302	112.4350	118.7028	110.9951	122.3942	131.2558	106.6596	123.4530	112.2008	97.5198	130.8991	138.2469	120.3803	117.2346	133.0102	116.5468	125.4058	111.9049	121.0478	131.7161	126.2993	124.9843	132.9063	135.8084	131.8776	133.7374	129.8676	131.4849	130.1267	101.6381	112.6753	101.1962	124.2461	103.6954	87.6124	132.2324	96.8560	
NEGATIVE	6370209	91.3966	77.1788	89.5141	65.4462	90.6049	89.0098	105.0058	86.3252	122.4773	100.4820	89.2661	122.8129	114.7434	116.2857	99.9431	106.1007	142.3522	111.6447	117.7393	85.6867	86.5268	94.8992	122.7826	106.9534	114.6269	131.3288	116.1207	111.0891	110.8245	122.4925	121.6251	118.8676	126.6149	145.1559	145.7626	132.6905	128.5887	113.4548	127.6853	136.3519	92.8339	109.3506	103.8575	109.7961	106.6040	93.8338	108.3036	99.3602	
NEGATIVE	6370482	87.5373	78.4203	86.0462	76.7753	84.2261	78.3523	91.4993	92.3880	130.4658	102.9615	109.2574	104.3881	107.6490	104.5271	107.2647	103.2028	120.3534	108.3028	108.7255	92.0655	96.3670	110.7517	127.6628	106.3699	111.6030	135.4461	135.4237	118.5888	112.3215	115.2430	117.3105	110.2573	117.5072	125.0919	134.0830	133.0347	127.4991	124.6003	109.5373	125.0768	103.4266	109.7383	102.0283	113.7810	84.4200	104.9140	136.7861	102.8990	
NEGATIVE	6370730	89.6659	89.2551	82.2026	89.0927	99.5517	97.6369	98.3592	94.7765	128.4176	125.2643	104.3301	97.1762	115.4161	106.5360	100.4636	115.4777	140.3079	108.3238	122.9731	110.0804	97.2415	103.4892	124.7201	100.9583	122.8260	146.8972	104.9890	117.0326	109.5262	127.4808	107.2564	113.0075	129.2245	126.2141	143.6855	127.4162	114.3246	114.0899	109.0326	127.8180	107.0196	117.7655	109.4510	114.5345	87.5213	105.8427	129.5739	100.3794	
NEGATIVE	6380386	115.3801	93.2274	94.2798	100.2570	105.6478	105.6026	117.0383	106.2897	141.1349	119.5496	119.2393	121.7196	148.6496	136.9521	133.3789	124.1383	138.3585	133.4160	149.9440	112.9938	120.5957	143.9549	157.2824	157.7302	144.7538	140.4198	127.5981	150.2660	150.4128	135.9001	146.7308	144.9454	159.7155	157.7604	168.8637	161.3410	149.2005	140.2014	157.6811	153.4176	128.4202	132.3847	131.3495	133.4264	109.8449	114.3985	147.5514	111.6358	
NEGATIVE	6380400	114.9856	81.6852	104.5772	101.6950	91.5599	99.9351	110.1567	92.4989	122.5292	119.1063	106.8160	107.2710	115.7115	107.6168	120.8487	125.5998	131.3025	114.2911	112.8858	103.8123	92.9632	115.0747	146.4412	118.5982	127.3200	142.9409	125.3018	128.6106	124.3509	132.2787	127.1664	126.0013	138.2635	153.9707	165.7996	110.7537	171.3326	142.9815	128.7154	143.4951	99.2571	117.6953	122.3635	126.6507	96.2239	108.7330	148.7544	111.7767	
NEGATIVE	6380619	93.6098	88.3095	82.3503	83.5028	87.6420	97.8973	98.4517	78.2083	117.3758	115.1560	97.3478	96.1949	104.3332	123.0788	97.4998	103.9983	123.6209	92.5668	129.4982	79.3843	93.7883	99.8084	128.4490	107.1160	136.6388	116.3345	102.4661	118.0404	104.6078	105.8815	112.7396	111.9113	129.6999	137.0904	123.4650	132.8044	137.5491	120.5198	115.2716	106.5436	99.1164	121.2477	105.2728	115.8440	77.4269	90.2385	125.0625	97.3224	
NEGATIVE	6400050	82.6694	75.5877	70.0373	71.5483	84.8311	75.4354	99.2826	89.5570	126.2463	94.3540	89.7847	96.8817	93.4004	101.8556	92.0307	106.2787	102.0206	92.9175	98.2105	79.8018	98.3803	96.5192	119.9446	91.3916	104.7261	110.5351	109.4125	115.2595	114.0272	115.7533	113.3692	107.6123	124.7314	126.2722	117.5675	108.1779	108.3263	116.2371	112.9259	124.1613	97.5774	96.2653	98.4884	87.6544	89.6960	80.3244	116.4406	80.2256	
NEGATIVE	6400292	100.0372	79.4130	86.8254	87.2150	101.5585	93.4888	113.1184	89.2924	149.4516	121.2161	112.2998	103.8596	108.1781	114.7152	119.8256	119.6226	183.7244	118.6661	120.2290	108.8393	105.6660	130.5124	145.3140	114.6810	139.0949	150.4904	142.8510	134.4649	120.7376	135.8203	130.5848	131.2178	124.5722	145.4700	166.2175	123.4558	130.1492	126.8831	113.4198	129.3037	108.8316	116.7973	103.4773	125.1121	106.9003	100.1585	181.0695	103.4745	
NEGATIVE	6400692	79.3924	76.9644	91.7856	67.7615	83.4087	78.3587	82.9437	103.5700	125.0119	100.5885	102.5420	89.3790	95.2030	98.4060	103.7230	119.3854	116.5162	95.8732	100.5862	100.5674	90.7551	115.2265	101.2323	98.7724	111.8834	114.6954	107.5096	101.7442	101.2097	106.5206	104.8255	104.4855	106.0161	131.8640	132.3138	107.5147	130.1185	132.2511	114.3464	134.6725	97.0941	99.2491	94.4616	101.2959	88.4448	90.3593	101.2005	87.9375	
NEGATIVE	6400719	233.2134	177.5673	219.7757	225.0078	218.8440	212.6613	244.9692	236.7592	225.3082	211.6239	186.7258	200.2441	243.3290	233.6199	192.1144	205.9520	322.8710	190.3540	232.8241	231.8318	250.2636	281.7289	320.7986	270.8107	266.0892	426.1544	262.9512	250.7558	232.6476	261.4871	304.5548	258.2419	258.6202	336.9200	340.0721	321.3967	334.8050	299.2305	268.2480	307.9782	255.4738	283.4730	311.0459	311.3442	201.2027	275.6358	421.9022	250.9495	
NEGATIVE	6420402	90.3657	74.5306	84.1928	80.6861	86.9638	90.5137	97.5412	80.0234	114.0131	105.2523	103.1062	107.9486	107.1667	111.8793	100.5502	92.2639	119.7058	104.0879	120.9446	93.8554	90.4019	97.6805	119.7949	116.1284	121.4252	126.0534	102.8972	102.6536	102.5024	112.7971	105.3399	107.7443	116.2476	120.1980	107.9468	120.6117	110.9280	114.2777	107.8476	130.2057	113.0592	105.9707	90.3805	100.2304	98.1907	88.0512	119.3839	93.8262	
NEGATIVE	6420445	82.3925	79.1451	83.6315	85.3351	87.0598	95.1598	85.8788	90.2378	123.6595	108.5469	96.3047	94.0834	90.3398	91.1661	104.2478	102.4446	98.1944	101.7882	108.5271	82.8546	83.9533	99.6402	115.2343	88.1439	105.2361	114.7806	109.4163	108.4714	110.0226	99.7690	102.2912	125.1570	124.0689	127.9965	133.2710	119.8481	119.5627	102.2371	106.5184	118.6412	86.5636	107.3233	89.4122	106.3917	92.7047	84.5155	113.6141	106.4747	
NEGATIVE	6420615	103.9658	75.4897	100.1583	94.7036	110.1913	112.6551	123.1505	118.2681	158.4314	127.6085	149.5727	127.9153	133.6832	163.3728	134.9563	132.8136	165.3885	119.3486	151.0867	151.8345	128.1215	152.8102	167.9026	132.9457	160.7214	147.2704	136.6817	135.7939	138.8519	145.8165	149.7795	130.1913	137.3917	144.7573	157.2026	158.4121	140.6705	151.4361	143.4091	146.2485	120.9319	147.3915	142.5248	134.6350	98.9153	124.4637	187.3954	117.5663	
NEGATIVE	6450047	91.0602	71.7306	85.0562	79.9131	85.8806	72.6165	101.8944	78.9759	115.6092	108.3928	90.6737	92.3084	105.5540	110.7024	95.3761	99.6278	103.0981	107.7397	108.4625	80.6120	94.3902	78.7250	111.8150	100.3372	109.4056	113.8208	105.3640	114.6845	101.0588	116.5541	106.3288	101.9591	118.2638	114.4188	124.9209	111.5588	111.2488	98.5264	100.0039	125.1247	91.5021	100.9000	96.7779	105.7736	97.1736	92.8747	114.2248	96.6289	
NEGATIVE	6450113	114.5334	93.8002	106.9672	105.8192	127.0672	114.0312	123.3089	112.7471	161.0943	127.3698	119.5566	125.1973	121.9053	127.8536	123.4172	130.1292	147.3208	119.9733	142.4315	111.9554	111.1350	142.9663	184.9192	131.3015	141.3243	127.1653	141.9665	137.4830	137.5531	140.6695	147.3162	116.2957	144.6547	143.0383	152.7358	124.1722	146.6748	146.3520	127.3095	145.0276	116.2056	153.6012	140.4381	133.9607	107.1863	106.1075	159.4555	108.5038	
NEGATIVE	6480008	90.0709	84.5948	89.9718	76.7826	90.3995	86.6479	97.7247	89.2991	108.0469	124.0466	117.8474	98.1588	117.6878	125.0191	103.0190	122.3954	119.8007	95.9844	109.4209	115.3493	95.0891	112.1250	134.8143	111.1173	113.1709	127.5737	115.2619	111.0063	108.9294	114.9582	112.1000	120.9166	127.9388	123.9862	142.6228	118.2140	131.3975	138.3012	114.2452	154.8316	101.3728	104.8253	94.8315	128.7515	92.2954	101.5670	131.3679	97.4418	
NEGATIVE	6480296	75.7338	89.5566	84.6927	86.6420	79.6740	86.2019	105.5208	86.0761	111.1965	100.6867	89.5663	105.2439	112.5011	100.7323	106.5999	106.8266	123.1252	91.9281	110.7109	101.1414	90.8695	103.8080	139.1473	92.7591	101.0736	126.0108	112.4185	107.6636	99.1176	105.0141	110.5516	110.0786	120.0566	127.8628	126.6770	111.8794	117.5221	122.7410	111.9848	115.4565	101.7499	113.2425	83.7257	106.5944	82.5439	90.1741	118.0362	86.1364	
NEGATIVE	6480324	97.3972	86.9338	96.1086	71.3929	93.0222	88.1692	96.0990	95.2158	121.4146	108.7716	98.7303	102.8744	106.6600	112.4063	108.0119	113.7726	123.6355	111.3092	117.3408	94.7413	88.4826	96.8248	127.1307	102.8051	113.5856	137.8484	105.7571	118.5119	108.8567	120.8538	128.2927	109.8455	126.8252	121.1424	144.5112	123.4743	141.3839	119.6562	126.7032	122.3188	105.5315	126.0713	105.3786	105.5358	91.5690	99.6469	126.4804	98.4620	
NEGATIVE	6510142	88.9347	77.0306	81.6500	82.9698	85.6283	99.2298	104.4422	93.9321	104.2858	102.5475	100.1218	95.8612	109.5700	114.2843	111.2108	117.6408	125.1207	96.9248	117.0273	101.2652	99.7010	94.6547	116.8215	101.0754	121.6451	119.0949	112.6518	108.2182	114.8015	109.9257	111.3445	131.2278	130.7888	124.7935	128.4095	127.5240	129.4262	118.3251	115.9817	118.1316	105.5694	115.1502	110.4707	109.2939	93.1610	108.4412	114.8682	103.6913	
NEGATIVE	6510470	103.9239	86.6972	97.9857	90.2902	108.0510	100.5521	123.9881	108.6671	139.9345	119.3276	112.4834	121.2280	126.9540	132.1096	129.1165	127.6166	153.3456	121.4726	153.0333	109.6584	110.3137	100.3116	154.7066	135.9792	138.1144	151.5765	126.7878	134.2573	132.5837	141.3871	138.9158	126.1286	138.2319	141.8472	149.3067	136.8073	158.8971	124.3655	153.7618	130.5218	120.7222	112.4968	115.0654	125.0315	119.6373	112.7087	161.1668	112.7995	
NEGATIVE	6520082	121.5682	94.5531	118.5833	112.0601	109.9799	108.4480	140.4543	127.5678	158.4339	137.2794	108.9519	110.5521	159.7333	150.3970	124.3500	154.7952	152.1544	121.3177	142.6818	139.3458	128.2632	136.4278	142.8147	131.8308	166.5452	154.1030	131.5000	150.5629	134.3441	144.9830	139.7131	148.5985	149.2907	158.3524	178.1489	166.7848	181.6836	146.2609	153.2068	156.0144	110.2505	154.7002	126.0759	148.4480	122.1373	134.6178	161.7391	115.2599	
NEGATIVE	6520184	101.1488	97.1178	88.1571	85.8180	86.1664	98.7874	107.4474	86.8827	128.6876	116.5395	111.3589	102.3320	119.3359	121.3791	99.4021	120.9753	144.9915	126.4292	126.1770	107.5172	103.3988	114.2180	135.5005	120.1210	117.0844	147.6937	126.1081	131.5212	119.8294	147.4601	124.2342	124.0379	149.2618	133.0715	135.8402	123.2940	140.1492	125.6374	124.6687	122.3153	115.3486	130.6970	111.8898	112.5948	111.3883	114.6057	140.5076	106.4089	
NEGATIVE	6520685	111.3637	79.5294	101.8473	91.6391	101.6309	101.9153	108.1445	112.0380	132.7005	141.7730	128.4243	125.8231	129.2075	122.4823	129.9546	130.1642	140.9361	136.0308	144.0032	147.5177	118.6497	140.4654	165.5051	120.7297	130.3344	145.6742	137.9091	122.8470	130.6838	154.4072	144.4569	126.2427	163.2248	168.0850	198.9262	149.1978	174.2924	167.7727	143.6746	167.2045	124.0425	146.0111	136.6710	143.8883	120.3334	131.1091	150.1896	113.7764	
NEGATIVE	6550128	148.0147	117.3588	130.1888	132.5685	150.3131	145.2955	165.4916	158.8949	212.7386	166.9229	160.3494	159.4611	203.7884	189.0158	152.2606	167.0860	244.6865	156.4976	193.6484	150.5340	166.8185	201.2769	215.3250	189.1425	194.5372	189.7640	172.1590	230.1572	156.0527	186.8433	189.2022	177.6033	207.5990	215.1370	214.0565	182.6894	200.6895	183.6041	196.4601	184.9645	193.0271	182.8857	182.4897	181.9127	168.2886	198.3692	228.8603	171.0052	
NEGATIVE	6550161	78.2884	89.0595	81.3349	73.6300	79.4678	82.3621	83.8819	88.3318	114.0030	104.3463	91.9016	103.7297	95.2044	106.7925	93.2837	112.3996	116.5543	92.6830	100.8909	90.3356	86.0497	110.6304	131.5255	91.6090	125.6816	104.1575	103.2267	105.6961	108.8155	119.3985	108.4927	105.2912	117.1639	132.6794	128.3481	126.8175	122.0118	105.7155	110.6794	120.6246	97.8549	109.4369	96.8260	108.5206	86.9748	96.5996	128.2118	91.7335	
NEGATIVE	6550470	105.2716	94.8483	98.4757	93.4515	108.0231	104.3133	126.3681	105.8757	134.0172	131.1505	101.9074	126.3618	100.1578	132.2733	124.6562	167.1502	154.7452	127.9658	143.3654	106.5504	95.1181	117.8751	133.1947	116.3961	136.9149	166.8574	130.6434	130.9449	130.0551	123.9318	138.8752	135.6719	155.0145	142.2589	180.4228	138.0964	164.9818	137.0424	142.6830	131.7257	122.2121	125.9857	119.1570	129.3202	110.2565	101.1656	167.0031	114.8661	
NEGATIVE	6550768	103.6116	82.1594	79.0617	102.7182	89.9273	74.3143	96.6298	97.5876	126.9414	117.4744	98.9334	100.9446	116.4773	113.3651	114.8157	101.3527	112.9666	120.9276	128.2031	98.5997	92.6358	117.8772	130.4460	114.7007	117.7704	137.3054	116.8815	115.1081	108.0796	136.5116	106.6713	123.6551	128.0800	143.6948	145.7442	119.9383	129.9707	116.5419	118.4945	135.2916	106.9869	118.6725	105.1480	109.7844	97.2146	102.5102	120.7840	114.9542	
NEGATIVE	6560129	92.1919	82.7336	86.3627	78.3474	91.7505	85.6430	101.8567	88.5598	116.6204	112.5227	92.0272	105.1677	105.0454	108.8553	90.8549	106.4781	126.0855	117.2868	136.8474	96.8664	89.9106	100.4559	118.4103	104.9409	107.8131	121.5708	117.9853	119.2580	112.7928	122.0892	113.0065	111.8065	125.7947	151.2535	146.3360	112.2022	115.9065	114.3648	118.8430	123.5324	98.0177	104.9172	96.4307	107.3850	93.3046	100.9855	135.0299	93.4845	
NEGATIVE	6560424	108.7660	90.7685	97.9222	104.0618	99.7679	113.5615	126.6726	106.5676	169.4144	153.9738	144.2088	126.0121	130.1324	134.9683	152.8381	145.6714	151.4558	148.2406	161.5207	124.2868	150.0187	133.1423	207.4527	164.2542	140.5717	173.6288	143.2092	167.1110	146.1933	117.3621	142.2471	174.9230	135.2240	149.6471	171.3734	181.3984	145.0815	162.9709	164.9974	152.7334	172.3373	169.8833	121.8800	139.3326	132.4279	130.0412	153.4623	128.8455	
NEGATIVE	6560685	91.2858	80.8723	79.6914	75.7802	86.6901	79.7845	81.1061	85.5280	129.6564	97.9403	100.4466	105.5719	90.2772	104.2313	98.0686	99.8639	115.4872	106.5103	102.3366	93.2306	96.7717	100.9761	105.7077	94.9743	108.7617	131.2327	97.0957	112.0759	109.6172	106.3018	116.3947	115.0804	108.1687	111.4355	131.6998	109.5693	115.1724	105.7172	98.3419	106.0733	94.7139	107.7926	97.8070	108.0769	92.4089	104.2205	130.8435	105.0660	
NEGATIVE	6580102	81.9365	81.4945	78.5537	79.7924	85.7646	88.3302	89.0234	85.6717	108.3652	115.2045	96.5094	99.0413	101.1245	98.3341	115.3004	105.6213	113.5856	97.7198	110.9610	96.6855	75.8341	80.6438	116.8708	95.4311	118.5428	110.2391	119.4385	108.4476	99.9903	97.5859	117.9648	116.5481	118.7871	138.6072	115.2344	115.6577	114.7211	99.3662	110.1111	116.5881	95.5496	114.7435	92.0271	104.6119	90.7145	100.6408	97.5719	106.9179	
